Q1HVD6_Q13164,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:01:05,23,19,3153,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P03120_Q92831,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:04:36,14,13,7762,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P27958_Q7L9L4,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:02:34,16,11,7302,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P0DTD1_P60660,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:01:57,14,13,6440,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P03428_P40937,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:05:13,24,19,9049,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P0DTD1_P25705,2020-05-22,FreqConsDisComp-5-8,Ql5w2o3a3,QSig,00:05:51,44,42,10683,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P03410_Q05516,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:06:57,45,23,12140,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P0DOF5_O43889,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:00:59,12,10,3775,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
Q9WMX2_P34810,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:01:11,8,8,1579,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P03188_Q8N6Y0,2020-05-22,FreqConsDisComp-5-8,Ql5w2o6a3,QSig,00:11:03,158,106,43357,1,1,0.025,P..PG,3.00,37,32,28,11.0,8.33e-06,1,32,28
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
Q9WMX2_Q08379,2020-05-22,FreqConsDisComp-5-8,Ql5w2o8a3,QSig,00:47:06,312,149,124344,1,1,0.018,RKR,3.00,74,61,34,14.0,2.70e-06,1,61,34
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
Q5MJ03_P09651,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:03:25,23,18,7250,1,1,0.092,P..V.GA.A,5.00,3,3,3,0.005,1.04e-05,1,3,3
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
Q77M19_Q01167,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:04:08,16,15,8174,1,1,0.082,E..N.D..I.E,5.00,3,3,3,0.003,5.39e-06,1,3,3
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
Q77M19_Q71U36,2020-05-22,FreqConsDisComp-5-8,Ql5w2o3a3,QSig,00:24:18,123,50,60215,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
Q99AU3_P09651,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:01:52,23,18,7243,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P12418_Q71U36,2020-05-22,FreqConsDisComp-5-8,Ql5w2o3a3,QSig,00:32:17,123,50,60160,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P36780_O60885,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:00:51,8,7,2277,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P05919_Q9UBB4,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:00:29,6,6,1632,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P03495_Q8NF50,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:00:57,7,7,2471,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P03466_Q9NX24,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:00:31,5,5,1066,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
Q8AZK7_Q92616,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:01:21,8,8,3448,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
O92551_Q96SI9,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:00:53,10,8,2877,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P05919_P49792,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:00:42,9,7,2635,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
Q9WPI5_P09651,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:02:15,23,18,7111,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P06460_Q9H1C4,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:01:50,25,24,3864,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P03496_Q3ZCQ8,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:01:15,17,9,3570,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P06423_Q8N1B4,2020-05-22,FreqConsDisComp-5-8,Ql5w2o3a3,QSig,00:06:48,82,49,26266,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P04591_Q9Y6Y0,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:00:55,6,5,1923,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P27958_P05783,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:03:44,32,20,12491,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
C5E527_Q6NZY4,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:01:38,10,7,3298,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
Q77M19_P55060,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:00:51,14,14,3296,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P03431_P51570,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:01:06,5,5,1934,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P21605_Q12905,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:03:23,31,29,9324,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P69901_Q9Y4W6,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:00:52,15,14,1888,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P0C6X7_Q8N488,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:02:27,18,11,8014,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
Q5MJ03_P05455,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:00:30,4,4,892,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P06460_P35613,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:00:54,9,9,3399,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
Q2F862_P02776,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:00:30,15,4,979,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P06790_Q07955,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:01:31,17,13,5729,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P06792_Q9Y6K0,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:00:19,5,5,721,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
Q3KSR8_Q9NRD5,2020-05-22,FreqConsDisComp-5-8,Ql5w2o9a3,QSig,00:19:39,237,168,65190,1,1,0.056,L.Q.L,3.00,48,40,31,14.3,9.01e-05,1,40,31
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P17863_Q13573,2020-05-22,FreqConsDisComp-5-8,Ql5w2o3a3,QSig,00:16:10,91,48,42253,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P0DTD2_Q9NYL9,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:01:04,9,9,3662,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P22575_Q9UBU9,2020-05-22,FreqConsDisComp-5-8,Ql5w2o3a3,QSig,00:06:40,73,50,26187,1,1,0.005,EN.D,3.00,15,15,14,2.86,3.24e-06,1,15,14
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
D1LN35_P35268,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:01:19,23,20,5537,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P06460_Q96S66,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:00:21,7,5,1101,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P69901_Q969X5,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:00:19,4,4,784,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
A0A142I5B9_P18621,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:03:14,10,8,4988,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P0C739_Q14108,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:00:35,6,6,1380,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P08393_Q96B97,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:07:13,45,16,19855,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P03195_Q08379,2020-05-22,FreqConsDisComp-5-8,Ql5w2o8a3,QSig,00:45:47,312,149,123449,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P06921_Q9GZP9,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:00:53,9,8,1379,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
Q67296_Q8N448,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:01:15,22,19,4191,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P03246_Q16527,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:00:37,9,9,2624,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P06423_Q5VT06,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:01:46,13,6,10594,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P0C6X7_O43447,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:01:34,12,11,5498,1,1,0.039,W..D..E,3.00,5,5,5,0.13,4.83e-06,1,5,5
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
Q1K9H5_Q9NXE4,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:01:32,8,7,3228,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P04487_P19338,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:03:46,28,19,11625,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
Q77M19_Q00587,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:00:34,5,4,893,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P04326_Q92922,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:02:09,37,24,11419,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P06932_Q8TD10,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:10:30,53,34,18440,1,1,0.033,L.E.Q,3.00,18,16,14,4.31,1.41e-04,1,16,14
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
Q2PRM9_Q6YN16,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:00:42,6,6,1990,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P22575_P07948,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:02:49,32,15,13170,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P0C6X7_Q14008,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:03:09,11,7,7908,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
Q5U8Y3_Q15370,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:01:20,27,21,4781,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
H9XIJ5_P0CG48,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:05:47,44,28,15230,1,1,0.026,I.TK..V..M,5.00,3,3,3,0.001,1.02e-06,1,3,3
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
O55779_Q9UK41,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:01:57,9,7,3200,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
Q77M19_A6NKD9,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:00:55,8,4,3303,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
Q77M19_Q12789,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:00:40,9,8,1457,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P10225_O14782,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:01:17,4,4,2062,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
Q76RH4_Q7L0Y3,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:00:58,10,9,2163,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P0DOE9_Q96C36,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:00:28,7,7,2576,1,1,0.084,^..S.S,3.00,3,3,3,0.027,2.92e-04,1,3,3
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P06792_Q8IYS2,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:00:04,2,2,265,0,0,0.1,<,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P03485_P15311,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:06:49,22,12,16035,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
Q99IB8_O60220,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:01:45,8,8,3115,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
Q2MG95_Q16527,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:00:39,9,9,2632,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
P03366_Q9UMS0,2020-05-22,FreqConsDisComp-5-8,Ql5w2o2a3,QSig,00:02:09,15,14,3549,0,0,0.1,-,,,,,,,,,
Dataset,RunID,Masking,Build,Chance,RunTime,SeqNum,UPNum,AANum,MotNum,Rank,Sig,Pattern,IC,Occ,Support,UP,ExpUP,Prob,Cloud,CloudSeq,CloudUP
